post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,title,descr
pre2013_132455,20041214,2004,oakland hills south,oakland,alameda,2050,3.0,,,0,$2050 / 3br - **Beautiful newer Redwood Heights house w/ beautiful view** ,
pre2013_16495,20120124,2012,napa county,napa county,---,2300,4.0,,2800,0,$2300 / 4br - 2800ft² - 4 Bdr Country Home ,
pre2013_6733,20090304,2009,berkeley,berkeley,alameda,1800,2.0,1.0,,0,$1800 / 2br - Spacious 2 bdrm/1ba flat in historic Victorian 4 plex *PHOTOS* -,
5365146518,20151218,2015,palo alto,palo alto,santa clara,1690,1.0,,591,0,,
pre2013_78045,20080228,2008,hayward / castro valley,hayward,alameda,1455,2.0,1.5,,0,$1455 / 2br - Beautiful 2 bedroom/1.5 bath Available NOW!!! -,
pre2013_114402,20040707,2004,san jose west,san jose,santa clara,2130,3.0,,,0,$1450 / 3br - Spacious & Well Maintained,
pre2013_161010,20060411,2006,willow glen / cambrian,cambrian,santa clara,1395,1.0,,,0,$1395 / 1br - Cute Willow Glen condo! Carport Fireplace Pool Dishwasher,
pre2013_82446,20060706,2006,san jose north,san jose,santa clara,2130,2.0,,-,0,$2000 / 2br - Villagio at River Oaks Townhouse (Half off 1 Month),
pre2013_147404,20060628,2006,lakeshore,san francisco,san francisco,1600,1.0,,,0,$1600 / 1br - Apartment one block from SFSU for rent,
pre2013_26568,20071023,2007,santa rosa,santa rosa,sonoma,1800,2.0,,,0,$1800 / 2br - Gorgeous 1 level Fountaingrove home!,
pre2013_77476,20090121,2009,santa clara,santa clara,santa clara,1550,2.0,,,0,$1550 / 2br - 2201 Monroe St. #206 Available Now!! -,
5481469306,20160308,2016,tiburon / belvedere,belvedere,marin,4503,2.0,,1020,0,Mar 7 Beautiful Ground Floor Apartment Home w/ Courtyard Views   $4503 / 2br - 1020ft2 -    (tiburon / belvedere)   resim har.,
5413968286,20160122,2016,larkspur,larkspur,marin,3750,2.0,,1200,0,Oca 21 LARKSPUR! Sunny home with Mt. Tam view.   $3750 / 2br - 1200ft2 -    (larkspur)   resim har.,
pre2013_7602,20100709,2010,petaluma,petaluma,sonoma,1550,2.0,,,0,$1550 / 2br - Come Get on Capri Creek Apartments Waiting List on 1 & 2 Bedroom Units,
pre2013_140051,20050319,2005,oakland lake merritt / downtown,OAKLAND,alameda,1025,1.0,,,0,$1025 / 1br - OPEN SATURDAY! Steps from Lake Merritt -- Incl Parking! One Month FREE ,
pre2013_137025,20050212,2005,larkspur,larkspur,marin,1295,1.0,,,0,$1295 / 1br - Sparkling Larkspur Isle Condo with Water View ,
pre2013_104939,20040701,2004,palo alto,palo alto,santa clara,995,1.0,,,0,$995 / 1br - HARDWOOD FLOORS/ VAULTED CEILINGS CLOSE TO UNIVERSITY,
4966866168,20150407,2015,santa rosa,santa rosa,sonoma,1750,2.0,,1274,0,Beautiful Two Bedroom Townhouse in Casa Del Sol Community,
pre2013_26743,20071027,2007,presidio hts / laurel hts / lake st,san francisco,san francisco,4800,3.0,,,0,$4800 / 3br - Lone Mountain 3 Bedroom Home w/Garden & Pkg (PHOTO),
pre2013_104530,20040626,2004,belmont / san carlos,belmont,san mateo,2000,2.0,,,0,$2000 / 2br - White Oaks Beauty!!!!!!!!!!!!!!!!!!!!!!!!,
pre2013_39864,20111130,2011,inner sunset,san francisco,san francisco,2395,2.0,1.5,1390,0,"$2395 / 2br - 1390ft² - 1.5 bath, sunny, close to transportation",
pre2013_61892,20120325,2012,marin,marin,marin,1650,1.0,,1000,0,$1650 / 1br - 1000ft² - lg one bedrm/dance studio,
pre2013_161528,20060503,2006,mountain view,mountain view,santa clara,1245,1.0,,,0,"$1245 / 1br - Lrg 1BD, GE Apps, Granite Cntrs, Great Locale, Free WiFi, *PHOTOS*",
pre2013_29219,20110104,2011,san mateo,san mateo,san mateo,1235,,,,0,$1235 Seconds from EVERYTHING!!!,
pre2013_50624,20120118,2012,oakland east,OAKLAND,alameda,1600,2.0,,,0,$1600 / 2br - Casa en renta,
5393047871,20160108,2016,san jose south,san jose,santa clara,2130,,,549,0,Oca 7 Sweeping Mountain Views & Gorgeous High Ceilings! ViO is Pre-Leasing!   $2150 / 549ft2 -    (san jose south)   resim har.    [×] [geri al],
6343403448,20171017,2017,albany / el cerrito,el cerrito,contra costa,2795,2.0,,,0,Fabulous Luxury Condomonium at Bayside Commons,
pre2013_9889,20110104,2011,oakland lake merritt / downtown,oakland,alameda,1100,1.0,,,0,$1100 / 1br - 1 Bedroom Condo at Phoenix Plaza for Rent ,
pre2013_101897,20041205,2004,mission district,san francisco,san francisco,2400,4.0,,,0,$2400 / 4br - 4br - BEAUTIFUL AND NEW VICTORIAN 4 BEDROOM FLAT LOCATED @HISTORIC,
pre2013_139453,20050309,2005,oakland lake merritt / downtown,oakland,alameda,1425,2.0,,,0,$1425 / 2br - Sunny 2 Bdr Flat w/ Hardwood floors Lake Merritt area ,
pre2013_129759,20041112,2004,alameda,alameda,alameda,1325,2.0,,,0,"$1325 / 2br - Deluxe Unit, Private Yard/Patio,Gated,Walk to Beach ",
pre2013_2065,20060718,2006,burlingame / hillsborough,burlingame,san mateo,1500,1.0,,,0,$1500 / 1br - minutes from downtown burlingame,
pre2013_912,20060718,2006,oakland hills north / montclair,oakland,alameda,825,0.0,,,0,$825  - Studio near Piedmont Ave,
pre2013_65879,20120420,2012,mountain view,mountain view,santa clara,1795,,,540,0,$1795 / 540ft² - Great Neighbhood/Granite Counters/Streams/Pools/Spa/Fitness/FREE WI-FI,
pre2013_24769,20060721,2006,oakland west,OAKLAND,alameda,1350,3.0,,,0,$1350 / 3br - The deposit can be spread out through 6 months---PIC LINK INSIDE,
5752468948,20160827,2016,russian hill,san francisco,san francisco,2950,1.0,,,0,"favorite this post   8월 26 Showing - Split Floor Plan, D/W, Fireplace, Hardwood Flrs   $2950  1br -    (russian hill)   사진 지도        hide this posting    restore this posting",
pre2013_157971,20060417,2006,rohnert pk / cotati,rohnert park,sonoma,1800,3.0,,,0,$1800 / 3br - Nice condo in Quiet Area,
5349819222,20151211,2015,santa cruz,santa cruz,santa cruz,1900,1.0,,,0,,
pre2013_115951,20040808,2004,san jose south,san jose,santa clara,2130,1.0,,,0,$1020 / 1br - Beautiful Apartment Homes w/ Great Deals,
4814049806,20141223,2014,pittsburg / antioch,pittsburg,contra costa,1335,1.0,,642,0,Cozy up by your warm Fireplace this holiday season!,"Welcome home to Antioch's premier apartment community, Twin Creeks! You will love being located just minutes from the Contra Loma Reservoir Regional Park, Lone Tree Golf Course, Schools, Shopping, Dining and so much more!Our one bedroom homes feature upgraded flooring, appliances & fixtures. These homes offer LOTS of closet space, including a walk-in closet in the bedroom. You'll truly appreciate the full size washer & dryer that is included in every home and door-to-door trash/recycling pickup 5 nights a week!Our community offers a variety of amenities that you can enjoy throughout the entire year. These features include a 24-Hour Fitness Center, BB-Q Lounge, Year-Around Pool & Hot Tub, Complimentary Tanning and a well-equipped Executive Business Center!Call us or stop by today and let one of our professional and courteous leasing consultants show you what makes Twin Creeks so special!"
pre2013_79312,20081217,2008,palo alto,palo alto,santa clara,1395,1.0,,,0,$1395 / 1br - after $1200 move-in discount $$$Palo Alto Apt 4 rent immediately 94306 -,
6590830200,20180614,2018,parkside,san francisco,san francisco,3600,2.0,,1125,0,Newly Remodeled Top Flat with Parking for Rent,
pre2013_118222,20040618,2004,walnut creek,walnut creek,contra costa,1675,2.0,,,0,$1675 / 2br - 2 Bedroom Townhouse in Walnut Creek ,
pre2013_81077,20071011,2007,napa county,napa county,---,2200,2.0,,,0,$2200 / 2br - House for rent,
5333121289,20151127,2015,santa cruz,santa cruz,santa cruz,2700,2.0,,1170,0,,
pre2013_24235,20120314,2012,oakland hills south,oakland,alameda,1050,2.0,,692,0,$1050 / 2br - 692ft² - Close to Schools/Shopping/Transportation Open House Wed 14th 6p-8p,
pre2013_55495,20120228,2012,cupertino,cupertino,santa clara,1895,1.0,,800,0,$1895 / 1br - 800ft² - Happiness Awaits You At Village Green Apartments!,
pre2013_67184,20120511,2012,pittsburg / antioch,pittsburg,contra costa,985,1.0,,,0,$985 / 1br - NO APP FEE! NO DEPOSIT! SPECIAL WON'T LAST LONG!,
pre2013_78433,20080306,2008,belmont / san carlos,belmont,san mateo,2900,3.0,,,0,$2900 / 3br - 3 Bedroom home in San Carlos (2064 Eucalyptus Ave.) -,
5434228575,20160205,2016,hayward / castro valley,hayward,alameda,2700,3.0,,1160,0,Feb 4 Completely Remodeled Home For Rent 2700/month   $2700 / 3br - 1160ft2 -    (hayward / castro valley)   pic map,
pre2013_118572,20040623,2004,oakland hills north / montclair,oakland,alameda,850,1.0,,,0,$850 / 1br - MONCLAIR - Spacious studio with patio in triplex (Map) ,
pre2013_36457,20111119,2011,oakland east,oakland,alameda,1050,3.0,,,0,$1050 / 3br - Rento departamento economico a persona responsable-first month special,
pre2013_144101,20050530,2005,foster city,foster city,san mateo,1900,2.0,,,0,$1900 / 2br - BEAUTIFUL PROPERTY GREAT PRICING ! ! ! ,
pre2013_50931,20120121,2012,danville / san ramon,san ramon,contra costa,1950,2.0,,1115,0,$1950 / 2br - 1115ft² - Second Room Great as an Office!,
pre2013_54954,20120225,2012,menlo park,menlo park,san mateo,1250,1.0,,700,0,$1250 / 1br - 700ft² - Spacious Remodeled One Bedroom In Menlo Park Close To University Ave!,
4935236813,20150316,2015,napa county,napa county,---,2000,1.0,,1000,0,Vineyard Cottage,
pre2013_133098,20041231,2004,oakland lake merritt / downtown,oakland,alameda,975,1.0,,,0,$975 / 1br - Great View of Lake Merritt & Downtown Remodeled HW Granite Gas ,
pre2013_14485,20120117,2012,daly city,daly city,san mateo,3850,5.0,3.0,3300,0,$3850 / 5br - 3300ft² - Open House - Recently built large 5 bdr 3 bath,
pre2013_16647,20120129,2012,hercules / pinole / san pablo / el sob,el sobrante,contra costa,1375,2.0,,869,0,$1375 / 2br - 869ft² - Remodeled 2B/1B Quite Condo,
pre2013_102430,20041212,2004,sea cliff,san francisco,san francisco,2000,2.0,,,0,$2000 / 2br - Large Remodeled Edwardian Flat 6 Room Open 2-3pm Sunday 12/12,
pre2013_78036,20080228,2008,oakland hills north / montclair,oakland,alameda,1595,2.0,,,0,"$1595 / 2br - 96 Linda, Super Clean, Hardwood, Solid, Walk to Pied. Ave -",
pre2013_37406,20111121,2011,daly city,daly city,san mateo,1625,2.0,1.5,,0,"$1625 / 2br -  2br - Large 2 br 1½ bath, Big Living Room & Kitchen, Balcony, ",
pre2013_140353,20050323,2005,santa clara,santa clara,santa clara,975,1.0,,,0,$975 / 1br - Beautiful Single br apt available for sublet ,
5501934177,20160330,2016,scotts valley,scotts valley,santa cruz,2595,2.0,,,0,Mar 28 Prime commuter location and close to the beach. live in the Redwoods   $2595 / 2br -    (scotts valley)   resim har.,
pre2013_161939,20060623,2006,santa clara,santa clara,santa clara,1400,2.0,2.0,1120,0,$1400 / 2br - 2 bedroom 2bathroom 1120 Sq feet aprtment avaible 8/1/06,
4611670232,20140810,2014,san bruno,san bruno,san mateo,1995,1.0,,690,0,Home Sweet Home!!! ,
4927847942,20150316,2015,capitola / soquel,soquel,santa cruz,5000,3.0,,,0,Stunning Home in Capitola,
pre2013_5231,20080220,2008,hayward / castro valley,hayward,alameda,1500,3.0,2.0,,0,"$1500 / 3br - CLEAN 3BDRM, 2 BA Hayward Home -",
pre2013_131214,20041127,2004,berkeley,berkeley,alameda,1200,2.0,,,0,$1200 / 2br - BERKELEY - near 4th Street ,
pre2013_15928,20120122,2012,santa rosa,santa rosa,sonoma,1200,2.0,,,0,$1200 / 2br - Big 2 bedroom with large living room,
pre2013_110720,20041114,2004,coastside / pescadero,pescadero,san mateo,840,1.0,,,0,$840 / 1br - Sunny El Granada 1 Bedroom garden view Apt. walk to Beach/Harbor,
pre2013_41274,20111210,2011,hercules / pinole / san pablo / el sob,el sobrante,contra costa,2150,4.0,,1650,0,$2150 / 4br - 1650ft² - san pablo hill 1768 bayo vista,
5752497244,20160827,2016,lafayette / orinda / moraga,orinda,contra costa,1695,1.0,1.0,900,0,favorite this post   8월 26 OPEN TODAY 8/31 6-7:30pm ~Spacious and Bright 1 bed 1 bath in-law unit   $1695  1br - 900ft2 -    (lafayette / orinda / moraga)   사진 지도        hide this posting    restore this posting,
6552327040,20180405,2018,oakland lake merritt / downtown,OAKLAND,alameda,1695,1.0,1.0,,0,"""FULLY REMODELED"" Large 1 Bed, 1 Bath, Apartment",
pre2013_155298,20070702,2007,santa rosa,santa rosa,sonoma,1000,2.0,1.5,,0,"$1000 / 2br - 2 bdrm 1.5 bath, near downtown, no pets",
pre2013_98722,20041029,2004,parkside,san francisco,san francisco,950,0.0,,400,0,"$950  - Garden Studio, Approx.400Sq.Ft.,1 indoor/outdoor cat OK",
pre2013_157943,20060417,2006,danville / san ramon,san ramon,contra costa,2000,2.0,,,0,$2000 / 2br - Great Location! Lower Level!,
5403577755,20160115,2016,oakland east,oakland,alameda,1500,2.0,1.0,,0,Oca 14 720 Tyler St 1ba   $1500 / 2br -    (oakland east)   resim har.,
pre2013_134944,20050119,2005,berkeley,berkeley,alameda,1700,2.0,,,0,$1700 / 2br - Beautiful  Brand New 2/2 on Telegraph Ave. ,
5669108223,20160709,2016,parkside,san francisco,san francisco,3975,2.0,2.0,1350,0,7월 8 2-3 BEDROOM/2BATH APARTMENT IN SUNSET WITH LARGE DECK   $3975 / 2br - 1350ft2 -    (sunset / parkside)   사진 지도    hide this posting  restore this posting,
pre2013_913,20060718,2006,ingleside,san francisco,san francisco,3025,3.0,,,0,"$3025 / 3br - 2-story, 3-bed town home walking distance to Muni.",
pre2013_45405,20111223,2011,russian hill,san francisco,san francisco,2795,1.0,1.0,,0,"$2795 / 1br - Classic SF-Style 1BR/1BA w/Private: Laundry, Fireplace, Back Area!",
pre2013_135687,20050126,2005,napa county,napa county,---,1200,1.0,,,0,$1200 / 1br - Studio in Napa surrounded by vineyards in a private estate. ,
5171217851,20150813,2015,petaluma,petaluma,sonoma,2555,2.0,2.0,1277,0,"Luxurious 2BR/2BA in Petaluma, California!",
4956539274,20150331,2015,civic / van ness,san francisco,san francisco,2205,,,450,0,Appointments are filling up get on the rent control list!,
pre2013_164588,20060629,2006,sebastopol,sebastopol,sonoma,750,1.0,,,0,"$750 / 1br - Tasteful, quiet apt. in rural setting",
6367577764,20171115,2017,oakland lake merritt / downtown,oakland,alameda,2700,1.0,,,0,Sunny remodeled 1 bdrm apt located in the beautiful Lake Merritt,
pre2013_18256,20120210,2012,richmond / point / annex,richmond,contra costa,800,0.0,,,0,"$800 Studio for single person occupancy for rent, utilities included",
pre2013_31702,20110924,2011,daly city,daly city,san mateo,1900,1.0,,,0,$1900 / 1br - Lovely Upstairs Townhome Available NOW,
pre2013_39485,20111129,2011,sunnyvale,sunnyvale,santa clara,1225,0.0,,600,0,$1225 / 600ft² - Sunnyvale studio,
pre2013_81204,20071018,2007,san jose west,san jose,santa clara,2130,2.0,,,0,"$1250 / 2br - downstairs apt. in 4-plex, new carpet & paint, easy freeway access",
3610753567,20130212,2013,mountain view,mountain view,santa clara,1800,1.0,,700,0,"
 

New Oak Cabinets. Photos take you through apt & complex. Clean.     
 - 
$1800 / 1br - 700ft² - 

 (mountain view)
  pic

",
pre2013_68136,20120525,2012,fairfield / vacaville,fairfield,solano,1007,2.0,,955,0,$1007 / 2br - 955ft² - Need to move ASAP? We have a 2x1 available NOW!,
pre2013_36577,20111119,2011,burlingame / hillsborough,burlingame,san mateo,1295,1.0,,,0,$1295 / 1br - Ground Level unit showing on 11/21/11 @ 5:00PM must be on time,
pre2013_132479,20041215,2004,san mateo,san mateo,san mateo,1650,3.0,1.0,,0,$1650 / 3br - 3BEDROOM/1BATH WITH LARGE PATIO YARD ,
pre2013_25369,20070407,2007,hayward / castro valley,hayward,alameda,2995,4.0,,,0,$2995 / 4br - Executive Home - Peaceful /Private,
3490987760,20130114,2013,oakland east,oakland,alameda,675,0.0,,600,0,Studio apartment totally remodel,
pre2013_5291,20071028,2007,cupertino,cupertino,santa clara,2290,2.0,,,0,$2290 / 2br - Avail 11/27!  Walk to Apple!  Walk to Whole Foods!,
5713716531,20160809,2016,pacific heights,san francisco,san francisco,4600,2.0,,1100,0,"Aug 8 Classic, Large 2 bd room Pac Hgts, Fully Modernized   $4600 / 2br - 1100ft2 -    (pacific heights)   pic map    hide this posting  restore this posting",
pre2013_13213,20120107,2012,lafayette / orinda / moraga,orinda,contra costa,1725,2.0,1.0,950,0,"$1725 / 2br - 950ft² - 1 bath Lafayette duplex / house, ",
5729522053,20160820,2016,oakland hills north / montclair,oakland,alameda,2950,2.0,,1100,0,"8월 19 Quiet, Comfortable, & Secure Condo   $2950 / 2br - 1100ft2 -    (oakland piedmont / montclair)   사진 지도    hide this posting  표시",
pre2013_49596,20120115,2012,san jose central,san jose,santa clara,2130,1.0,,,0,$560 / 1br - Room for Rent right across from SJSU!!! Move in Ready by Jan 1 2012,
pre2013_40179,20111130,2011,napa county,napa county,---,1149,1.0,,685,0,$1149 / 1br - 685ft² - ENJOY THE HOLIDAYS IN THE BEAUTIFUL NAPA VALLEY!!,
pre2013_109061,20040927,2004,daly city,daly city,san mateo,1339,2.0,,,0,"$1339 / 2br - Brand New Carpet, Fireplace & End Corner(see photos)",
pre2013_157817,20060414,2006,san jose south,san jose,santa clara,2130,3.0,2.0,,0,"$1795 / 3br - 3 Bed, 2 Bath House In Blossom Valley",
pre2013_19400,20120218,2012,inner sunset,san francisco,san francisco,1749,1.0,,650,0,"$1749 / 1br - 650ft² - 3rd Flr 1 BR/1 BA, SW Views - Walking Distance To UCSF Medical Centre, Cole Vall",
pre2013_42524,20111213,2011,oakland lake merritt / downtown,oakland,alameda,1850,2.0,1.5,,0,$1850 Huge 2 bedrooms 1 1/2 bath unit,
3864057505,20130618,2013,santa cruz,santa cruz,santa cruz,2650,2.0,,,0,    OPEN HOUSE!! Saturday June 22nd!!      $2650 / 2br -    (santa cruz)   pic map   ,
pre2013_126049,20040924,2004,oakland hills north / montclair,oakland,alameda,795,0.0,,,0,"$795  - Modern Studio, Photo* Piedmont Border, OPEN HOUSE, immaculate ",
pre2013_2983,20061207,2006,napa county,napa county,---,2800,3.0,,,0,$2800 / 3br - Newly  Remodeled Private Angwin Home,
pre2013_78344,20080306,2008,oakland east,OAKLAND,alameda,1500,3.0,,,0,$1500 / 3br - 3 ·¿/1.5Ô¡ ÕòÎÝ -,
pre2013_77270,20101220,2010,oakland hills north / montclair,oakland,alameda,2550,3.0,2.0,,0,"$2550 / 3br - Oakmore Highlands (SF, Marina style) - large 3BD/2BA flat",
5604659132,20160528,2016,watsonville,watsonville,santa cruz,2750,3.0,,1650,0,May 25 La Selva Beach Country Home   $2750 / 3br - 1650ft2 -    (watsonville)   pic map    hide this posting restore this posting,
pre2013_62041,20120326,2012,civic / van ness,san francisco,san francisco,2095,1.0,,600,0,$2095 / 1br - 600ft² - SUNNIEST CORNER UNIT!!!Spacious!COURTYARD!EASY to ALL DOWNTOWN!POLK ST,
